# CDS alignment filter
# PYTHON VERSION: 3.8.8
# Script call:    06_aln_filter.py -i /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/exonerate-tests-rat/f175/mafft//nt/ -f 175 -c 25 -o /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/exonerate-tests-rat/f175/mafft-trimmed
# Runtime:        05/07/2021 15:46:01
# ----------------
# IO OPTIONS
# Input CDS directory:    /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/exonerate-tests-rat/f175/mafft/nt
# Sequence gappiness threshold:20
# Codon site gappiness threshold:25
# Output directory:       /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/exonerate-tests-rat/f175/mafft-trimmed-f175-seq20-site25
# Log file:               /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/exonerate-tests-rat/f175/mafft-trimmed-f175-seq20-site25/aln-stats-f175-seq20-site25.tab
# ----------------
# 05.07.2021 | 15:46:01 Beginning filter.
align	pre num seqs	pre codon aln length	pre avg nongap length	pre uniq seqs	pre ident seqs	pre gappy seqs	pre invariant sites	pre stop codons	pre percent sites with gap	pre gappy sites	sites filtered	post num seqs	post codon aln length	post avg nongap length	post uniq seqs	post ident seqs	post gappy seqs	post invariant sites	post stop codons	post percent sites with gap	post gappy sites
ENSMUSP00000004565-mafft-cds.fa	188	205	163.3031914893617	184	2	64	0	0	205	205	0	124	205	187.0483870967742	122	1	0	0	0	176	176
ENSMUSP00000004994-mafft-cds.fa	188	441	391.25	188	0	31	4	0	374	374	3	157	438	404.54777070063693	157	0	0	8	0	370	370
ENSMUSP00000005470-mafft-cds.fa	188	274	242.09574468085106	188	0	33	0	0	274	274	40	155	234	233.58064516129033	153	1	0	32	0	28	28
ENSMUSP00000005817-mafft-cds.fa	155	34	34.0	38	12	0	5	0	0	0	0	155	34	34.0	38	12	0	5	0	0	0
ENSMUSP00000005820-mafft-cds.fa	187	89	82.9572192513369	153	11	21	0	0	89	88	0	166	89	87.78915662650603	135	10	0	5	0	12	11
ENSMUSP00000006037-mafft-cds.fa	188	1318	1197.313829787234	188	0	18	6	29	1107	1067	64	170	1254	1184.7058823529412	170	0	0	38	24	799	775
ENSMUSP00000006462-mafft-cds.fa	188	366	337.9095744680851	188	0	14	0	0	336	335	40	174	326	322.4655172413793	174	0	0	27	0	66	65
ENSMUSP00000006718-mafft-cds.fa	188	422	344.8670212765957	186	1	64	0	0	417	410	48	124	374	370.08870967741933	122	1	0	42	0	80	80
ENSMUSP00000006721-mafft-cds.fa	188	142	137.49468085106383	157	9	12	0	0	142	142	0	176	142	141.47727272727272	145	9	0	15	0	24	24
ENSMUSP00000008280-mafft-cds.fa	188	172	146.4627659574468	184	2	34	0	1	172	172	32	154	140	138.51298701298703	146	3	0	5	1	28	28
ENSMUSP00000009356-mafft-cds.fa	188	276	260.47872340425533	188	0	17	0	0	276	276	0	171	276	269.6666666666667	171	0	0	6	0	113	113
ENSMUSP00000010049-mafft-cds.fa	188	146	129.30851063829786	169	8	40	0	1	146	146	0	148	146	142.0810810810811	137	5	0	9	1	62	62
ENSMUSP00000010434-mafft-cds.fa	180	131	123.41111111111111	155	10	5	0	0	97	91	4	175	127	122.66857142857143	150	10	0	1	0	25	21
ENSMUSP00000013737-mafft-cds.fa	188	329	295.1063829787234	188	0	30	0	19	329	318	16	158	313	304.06962025316454	158	0	0	1	17	196	196
ENSMUSP00000013842-mafft-cds.fa	188	128	118.10106382978724	151	10	7	0	1	107	107	20	181	108	107.04419889502762	142	9	1	3	1	32	32
ENSMUSP00000014370-mafft-cds.fa	188	173	154.42021276595744	182	2	50	0	6	153	148	4	138	169	164.14492753623188	138	0	0	6	5	42	39
ENSMUSP00000015124-mafft-cds.fa	188	118	115.81914893617021	164	11	12	0	1	96	96	0	176	118	117.95454545454545	152	11	0	11	1	1	1
ENSMUSP00000015460-mafft-cds.fa	176	100	95.92613636363636	153	8	4	2	0	33	31	4	172	96	94.38953488372093	149	8	0	5	0	13	13
ENSMUSP00000016105-mafft-cds.fa	188	311	268.9308510638298	188	0	33	0	10	276	256	18	155	293	279.8258064516129	155	0	0	22	10	131	127
ENSMUSP00000016106-mafft-cds.fa	181	98	83.5524861878453	160	9	30	0	6	98	92	9	151	89	87.18543046357615	132	8	0	2	6	15	14
ENSMUSP00000016309-mafft-cds.fa	188	212	185.5904255319149	182	3	50	0	0	188	183	5	138	207	197.46376811594203	132	3	0	5	0	134	132
ENSMUSP00000016315-mafft-cds.fa	188	675	602.3351063829788	188	0	19	0	2	627	585	48	169	627	608.7041420118343	169	0	0	6	2	390	387
ENSMUSP00000016323-mafft-cds.fa	188	442	384.8936170212766	188	0	42	0	0	442	439	26	146	416	387.35616438356163	146	0	1	5	0	258	255
ENSMUSP00000016638-mafft-cds.fa	188	227	179.37765957446808	178	4	36	0	0	227	193	45	152	182	179.75	137	6	0	16	0	8	6
ENSMUSP00000016672-mafft-cds.fa	188	262	215.85106382978722	188	0	70	2	0	233	226	8	118	254	235.32203389830508	118	0	0	27	0	112	111
ENSMUSP00000016673-mafft-cds.fa	181	81	69.65745856353591	128	19	59	0	0	81	81	0	122	81	80.59016393442623	89	12	0	18	0	2	2
ENSMUSP00000018337-mafft-cds.fa	188	456	372.04787234042556	182	3	43	0	0	456	399	62	145	394	388.93793103448274	141	2	0	42	0	138	137
ENSMUSP00000018561-mafft-cds.fa	188	750	658.5531914893617	188	0	26	0	1	725	692	59	162	691	661.3703703703703	162	0	0	9	0	566	566
ENSMUSP00000019861-mafft-cds.fa	188	755	680.7393617021277	188	0	28	0	1	715	699	18	160	737	715.5875	160	0	0	31	1	319	315
ENSMUSP00000023918-mafft-cds.fa	188	555	546.1436170212766	186	1	1	16	11	319	317	0	187	555	547.3101604278074	185	1	0	18	11	282	280
ENSMUSP00000026879-mafft-cds.fa	188	190	178.13297872340425	180	4	16	0	0	158	158	0	172	190	183.1453488372093	164	4	0	15	0	88	88
ENSMUSP00000027032-mafft-cds.fa	187	269	246.63636363636363	183	2	45	0	0	269	266	0	142	269	264.6830985915493	138	2	0	10	0	37	34
ENSMUSP00000027040-mafft-cds.fa	188	1515	1348.25	188	0	36	14	8	1152	1100	57	152	1458	1417.7302631578948	152	0	0	81	4	695	686
ENSMUSP00000027049-mafft-cds.fa	188	284	239.23936170212767	186	1	36	0	2	230	221	56	152	228	221.1578947368421	144	4	11	15	1	103	101
ENSMUSP00000027050-mafft-cds.fa	188	203	170.8244680851064	172	6	101	0	2	203	203	0	87	203	197.98850574712642	80	3	0	24	0	82	82
ENSMUSP00000027053-mafft-cds.fa	188	202	174.59574468085106	180	3	62	0	0	202	202	0	126	202	190.35714285714286	124	1	0	31	0	38	38
ENSMUSP00000027056-mafft-cds.fa	188	973	870.7553191489362	188	0	25	5	1	904	890	56	163	917	869.6871165644171	163	0	0	10	1	802	801
ENSMUSP00000027061-mafft-cds.fa	146	78	77.8013698630137	120	10	0	6	0	8	8	0	146	78	77.8013698630137	120	10	0	6	0	8	8
ENSMUSP00000027071-mafft-cds.fa	187	203	183.70053475935828	185	1	53	0	1	203	203	0	134	203	202.66417910447763	132	1	0	8	1	6	6
ENSMUSP00000027083-mafft-cds.fa	188	473	417.3404255319149	188	0	34	0	2	473	450	19	154	454	434.33116883116884	154	0	0	6	1	310	305
ENSMUSP00000027089-mafft-cds.fa	188	174	152.98936170212767	186	1	79	2	0	107	104	4	109	170	168.44036697247705	107	1	0	24	0	19	18
ENSMUSP00000027103-mafft-cds.fa	188	538	449.32978723404256	188	0	69	0	0	538	517	25	119	513	496.56302521008405	119	0	0	20	0	231	227
ENSMUSP00000027111-mafft-cds.fa	188	469	446.46276595744683	188	0	18	22	0	397	397	4	170	465	454.0	170	0	0	31	0	309	309
ENSMUSP00000027114-mafft-cds.fa	188	269	175.44148936170214	174	6	108	0	6	269	264	6	80	263	256.9	80	0	0	3	0	93	92
ENSMUSP00000027121-mafft-cds.fa	187	283	232.62032085561498	185	1	53	0	0	283	274	56	134	227	220.4402985074627	130	2	0	4	0	90	87
ENSMUSP00000027123-mafft-cds.fa	188	584	557.0372340425532	188	0	2	0	69	321	306	5	186	579	556.489247311828	186	0	0	0	69	268	256
ENSMUSP00000027125-mafft-cds.fa	188	107	88.46808510638297	162	10	29	0	9	77	68	11	159	96	93.67924528301887	143	6	0	0	7	16	14
ENSMUSP00000027127-mafft-cds.fa	188	1148	1106.3085106382978	188	0	3	15	5	889	881	0	185	1148	1110.2702702702702	185	0	0	15	5	887	879
ENSMUSP00000027128-mafft-cds.fa	188	564	523.0797872340426	186	1	21	0	2	564	564	0	167	564	540.5928143712575	165	1	0	0	1	452	452
ENSMUSP00000027131-mafft-cds.fa	188	740	698.0159574468086	188	0	4	7	1	476	463	48	184	692	672.6358695652174	184	0	0	10	0	305	303
ENSMUSP00000027139-mafft-cds.fa	188	640	534.4308510638298	188	0	37	0	20	501	442	87	151	553	531.8344370860927	151	0	0	5	14	245	237
ENSMUSP00000027144-mafft-cds.fa	188	1051	912.7606382978723	188	0	33	0	0	1051	1032	99	155	952	909.6129032258065	155	0	0	6	0	721	721
ENSMUSP00000027146-mafft-cds.fa	188	270	251.58510638297872	180	4	14	21	0	182	181	25	174	245	238.78735632183907	158	7	0	41	0	77	76
ENSMUSP00000027149-mafft-cds.fa	185	84	75.42702702702702	139	14	38	0	0	84	84	0	147	84	83.8639455782313	116	9	0	12	0	2	2
ENSMUSP00000027151-mafft-cds.fa	187	175	121.50802139037434	170	6	120	0	0	148	142	8	67	167	148.16417910447763	63	1	0	41	0	30	29
ENSMUSP00000027153-mafft-cds.fa	187	136	128.01069518716577	181	3	34	0	0	136	136	0	153	136	135.54248366013073	147	3	0	9	0	5	5
ENSMUSP00000027164-mafft-cds.fa	188	185	170.89893617021278	182	3	12	0	0	185	185	0	176	185	176.38636363636363	170	3	0	0	0	111	111
ENSMUSP00000027165-mafft-cds.fa	187	174	152.24064171122996	168	7	14	0	0	174	156	18	173	156	154.82658959537574	154	7	0	11	0	16	15
ENSMUSP00000027178-mafft-cds.fa	188	957	894.436170212766	188	0	6	11	3	711	686	32	182	925	893.3296703296703	182	0	0	13	3	609	608
ENSMUSP00000027198-mafft-cds.fa	188	207	198.44148936170214	175	5	25	0	0	184	184	0	163	207	205.15337423312883	154	3	0	10	0	46	46
ENSMUSP00000027215-mafft-cds.fa	188	224	199.75531914893617	149	15	8	8	0	148	126	22	180	202	198.76111111111112	141	15	0	23	0	15	12
ENSMUSP00000027217-mafft-cds.fa	171	52	51.94736842105263	109	16	0	5	0	1	1	0	171	52	51.94736842105263	109	16	0	5	0	1	1
ENSMUSP00000027226-mafft-cds.fa	188	225	200.39361702127658	186	1	31	0	0	225	223	4	157	221	210.29936305732485	155	1	0	6	0	135	135
ENSMUSP00000027231-mafft-cds.fa	188	485	456.3563829787234	186	1	6	0	0	450	449	25	182	460	442.0659340659341	180	1	1	5	0	406	405
ENSMUSP00000027233-mafft-cds.fa	188	574	531.6489361702128	188	0	20	15	0	401	399	25	168	549	526.672619047619	168	0	0	17	0	287	285
ENSMUSP00000027237-mafft-cds.fa	186	218	203.1451612903226	186	0	32	0	0	182	179	3	154	215	212.69480519480518	154	0	0	10	0	35	34
ENSMUSP00000027241-mafft-cds.fa	187	201	181.71657754010695	183	2	27	0	1	201	195	9	160	192	188.6	156	2	0	3	0	65	64
ENSMUSP00000027243-mafft-cds.fa	174	54	53.7183908045977	143	9	0	0	2	3	3	0	174	54	53.7183908045977	143	9	0	0	2	3	3
ENSMUSP00000027247-mafft-cds.fa	188	146	137.5212765957447	182	3	21	1	0	83	82	0	167	146	142.38323353293413	161	3	0	3	0	29	28
ENSMUSP00000027249-mafft-cds.fa	175	41	33.62285714285714	70	22	1	4	0	8	1	8	174	33	32.00574712643678	65	22	0	5	0	1	0
ENSMUSP00000027251-mafft-cds.fa	188	904	824.6542553191489	188	0	21	7	1	834	819	9	167	895	849.437125748503	167	0	0	9	1	554	544
ENSMUSP00000027263-mafft-cds.fa	188	368	301.8244680851064	186	1	87	2	27	298	282	16	101	352	347.9504950495049	101	0	0	43	18	82	81
ENSMUSP00000027265-mafft-cds.fa	188	411	390.40425531914894	186	1	12	0	0	297	297	0	176	411	397.8806818181818	174	1	0	10	0	186	186
ENSMUSP00000027267-mafft-cds.fa	188	713	669.9042553191489	186	1	11	0	7	614	597	20	177	693	671.7683615819209	175	1	0	13	7	344	337
ENSMUSP00000027269-mafft-cds.fa	187	252	211.9144385026738	171	8	81	0	0	177	174	5	106	247	246.29245283018867	100	3	0	68	0	25	25
ENSMUSP00000027271-mafft-cds.fa	188	145	139.50531914893617	163	10	6	0	0	145	145	0	182	145	141.63736263736263	157	10	0	10	0	21	21
ENSMUSP00000027287-mafft-cds.fa	188	652	594.9468085106383	188	0	21	3	0	608	594	16	167	636	609.185628742515	167	0	0	5	0	551	551
ENSMUSP00000027291-mafft-cds.fa	188	473	422.9414893617021	188	0	34	0	0	413	410	7	154	466	442.90909090909093	154	0	0	7	0	367	367
ENSMUSP00000027297-mafft-cds.fa	174	50	49.99425287356322	103	24	0	7	0	0	0	0	174	50	49.99425287356322	103	24	0	7	0	0	0
ENSMUSP00000027302-mafft-cds.fa	188	190	181.7872340425532	180	4	8	1	0	113	111	0	180	190	184.16666666666666	172	4	0	2	0	86	84
ENSMUSP00000027303-mafft-cds.fa	188	249	246.18617021276594	180	4	4	3	0	187	187	0	184	249	247.70108695652175	176	4	0	10	0	69	69
ENSMUSP00000027312-mafft-cds.fa	188	116	104.23404255319149	149	13	38	0	0	116	116	0	150	116	115.08	123	8	0	6	0	23	23
ENSMUSP00000027322-mafft-cds.fa	188	192	175.89893617021278	186	1	34	0	0	192	191	0	154	192	190.3896103896104	154	0	0	7	0	33	32
ENSMUSP00000027331-mafft-cds.fa	184	155	124.03260869565217	180	2	85	0	0	155	153	4	99	151	150.3030303030303	97	1	0	19	0	11	11
ENSMUSP00000027339-mafft-cds.fa	188	72	60.3031914893617	67	18	70	0	0	72	72	0	118	72	71.63559322033899	41	12	0	16	0	13	13
ENSMUSP00000027356-mafft-cds.fa	188	283	265.93617021276594	182	2	31	0	0	283	281	4	157	279	277.312101910828	151	2	0	18	0	48	48
ENSMUSP00000027366-mafft-cds.fa	188	610	545.2340425531914	188	0	25	0	4	566	560	32	163	578	548.5828220858896	163	0	1	6	2	453	452
ENSMUSP00000027367-mafft-cds.fa	188	239	195.45744680851064	188	0	62	0	1	239	223	36	126	203	200.4126984126984	126	0	3	15	1	63	62
ENSMUSP00000027368-mafft-cds.fa	188	422	354.5159574468085	188	0	59	0	0	374	366	68	129	354	340.61240310077517	129	0	0	16	0	230	229
ENSMUSP00000027379-mafft-cds.fa	188	279	246.84574468085106	186	1	28	0	0	279	271	7	160	272	258.6875	158	1	0	0	0	226	224
ENSMUSP00000027384-mafft-cds.fa	188	535	469.6170212765957	188	0	33	2	30	505	488	16	155	519	487.31612903225806	155	0	0	8	27	335	326
ENSMUSP00000027393-mafft-cds.fa	188	403	377.52127659574467	188	0	17	0	1	379	372	0	171	403	388.719298245614	171	0	0	1	1	235	228
ENSMUSP00000027396-mafft-cds.fa	188	507	472.70212765957444	188	0	5	18	46	312	293	20	183	487	474.1803278688525	183	0	0	28	45	205	205
ENSMUSP00000027401-mafft-cds.fa	188	229	205.73936170212767	178	5	20	0	0	229	229	0	168	229	216.6547619047619	158	5	0	21	0	113	113
ENSMUSP00000027404-mafft-cds.fa	188	730	646.5904255319149	188	0	21	11	0	551	510	41	167	689	655.9161676646706	167	0	0	17	0	451	447
ENSMUSP00000027405-mafft-cds.fa	188	473	441.1914893617021	188	0	29	3	1	421	413	6	159	467	456.30817610062894	159	0	0	4	0	271	267
ENSMUSP00000027409-mafft-cds.fa	188	248	214.17021276595744	188	0	21	0	0	248	228	21	167	227	218.47305389221557	167	0	0	21	0	81	81
ENSMUSP00000027414-mafft-cds.fa	188	995	911.6170212765958	186	1	19	0	0	909	878	31	169	964	926.5562130177515	167	1	0	5	0	648	643
ENSMUSP00000027422-mafft-cds.fa	188	415	399.15425531914894	186	1	18	0	0	381	379	4	170	411	408.16470588235296	168	1	0	17	0	95	95
ENSMUSP00000027425-mafft-cds.fa	187	129	118.03208556149733	169	6	51	0	0	129	129	0	136	129	128.6985294117647	120	5	0	17	0	0	0
ENSMUSP00000027429-mafft-cds.fa	188	81	76.34042553191489	159	12	19	0	0	81	81	0	169	81	80.28994082840237	140	12	0	0	0	34	34
ENSMUSP00000027431-mafft-cds.fa	188	487	416.59574468085106	186	1	85	5	7	423	415	14	103	473	465.9611650485437	101	1	0	26	7	129	127
ENSMUSP00000027432-mafft-cds.fa	188	665	629.75	186	1	9	16	2	489	480	7	179	658	633.9385474860335	177	1	0	17	2	427	422
ENSMUSP00000027438-mafft-cds.fa	188	735	647.6223404255319	188	0	5	3	17	488	414	91	183	644	614.0437158469946	183	0	0	3	15	361	341
ENSMUSP00000027444-mafft-cds.fa	188	55	52.28191489361702	87	19	18	0	0	55	55	0	170	55	54.99411764705882	78	15	0	14	0	0	0
ENSMUSP00000027449-mafft-cds.fa	174	97	95.33333333333333	118	14	1	7	0	21	20	0	173	97	95.51445086705202	117	14	0	14	0	12	11
ENSMUSP00000027455-mafft-cds.fa	188	367	329.8829787234043	188	0	30	0	0	367	367	3	158	364	346.9620253164557	158	0	0	8	0	195	195
ENSMUSP00000027463-mafft-cds.fa	188	401	359.2340425531915	184	2	27	0	0	401	385	18	161	383	372.46583850931677	157	2	0	11	0	210	210
ENSMUSP00000027464-mafft-cds.fa	188	275	235.2712765957447	188	0	115	0	0	216	215	0	73	275	273.28767123287673	73	0	0	37	0	19	18
ENSMUSP00000027467-mafft-cds.fa	188	273	250.5159574468085	186	1	14	0	0	273	259	18	174	255	253.01149425287358	172	1	0	19	0	33	33
ENSMUSP00000027487-mafft-cds.fa	188	399	367.15425531914894	186	1	26	6	0	340	340	0	162	399	385.48765432098764	160	1	0	21	0	266	266
ENSMUSP00000027488-mafft-cds.fa	188	597	511.86170212765956	188	0	36	0	12	518	485	83	152	514	505.0592105263158	150	1	0	14	11	225	222
ENSMUSP00000027491-mafft-cds.fa	188	165	140.49468085106383	178	4	77	0	1	111	110	0	111	165	160.8108108108108	107	2	0	9	1	47	46
ENSMUSP00000027493-mafft-cds.fa	188	1096	945.3617021276596	186	1	46	0	11	1096	1072	81	142	1015	974.8239436619718	140	1	0	14	8	622	616
ENSMUSP00000027498-mafft-cds.fa	188	337	306.25	188	0	20	9	2	297	297	29	168	308	297.3392857142857	166	1	2	34	2	169	169
ENSMUSP00000027502-mafft-cds.fa	188	365	328.8244680851064	186	1	28	0	12	365	358	9	160	356	339.89375	158	1	0	4	9	280	278
ENSMUSP00000027503-mafft-cds.fa	174	30	29.942528735632184	38	18	0	7	0	4	4	0	174	30	29.942528735632184	38	18	0	7	0	4	4
ENSMUSP00000027505-mafft-cds.fa	188	211	195.1968085106383	180	4	20	1	1	189	188	23	168	188	184.86904761904762	160	4	2	7	0	63	62
ENSMUSP00000027517-mafft-cds.fa	188	637	562.0053191489362	188	0	27	0	0	567	552	59	161	578	547.6024844720497	159	1	0	13	0	304	302
ENSMUSP00000027521-mafft-cds.fa	188	728	681.4840425531914	188	0	11	5	0	549	529	21	177	707	689.1638418079096	175	1	0	11	0	441	440
ENSMUSP00000027528-mafft-cds.fa	188	251	225.6595744680851	186	1	38	0	0	251	251	0	150	251	243.71333333333334	148	1	0	4	0	128	128
ENSMUSP00000027529-mafft-cds.fa	169	31	30.988165680473372	87	17	0	1	0	1	1	0	169	31	30.988165680473372	87	17	0	1	0	1	1
ENSMUSP00000027532-mafft-cds.fa	188	166	160.63829787234042	182	2	18	0	0	166	165	0	170	166	164.64117647058825	164	2	0	11	0	4	3
ENSMUSP00000027533-mafft-cds.fa	188	337	282.27127659574467	188	0	60	0	0	337	336	0	128	337	322.4609375	128	0	0	12	0	168	167
ENSMUSP00000027559-mafft-cds.fa	187	309	264.96256684491976	187	0	39	0	0	309	291	22	148	287	275.47297297297297	148	0	0	4	0	140	138
ENSMUSP00000027564-mafft-cds.fa	188	315	296.48936170212767	184	1	16	4	0	196	195	0	172	315	308.6511627906977	168	1	0	14	0	79	78
ENSMUSP00000027566-mafft-cds.fa	187	224	205.91978609625667	182	2	25	0	0	224	224	0	162	224	218.40123456790124	157	2	0	7	0	86	86
ENSMUSP00000027580-mafft-cds.fa	188	325	313.3670212765957	182	2	10	13	0	202	202	0	178	325	317.8370786516854	172	2	0	27	0	199	199
ENSMUSP00000027585-mafft-cds.fa	188	88	66.22872340425532	121	21	187	10	0	49	30	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSP00000027592-mafft-cds.fa	186	144	130.6451612903226	163	8	30	0	0	144	140	4	156	140	137.85897435897436	133	8	0	15	0	3	1
ENSMUSP00000027601-mafft-cds.fa	188	306	288.65425531914894	186	1	16	0	0	264	264	0	172	306	296.7674418604651	170	1	0	10	0	142	142
ENSMUSP00000027602-mafft-cds.fa	188	300	255.39893617021278	180	4	25	0	3	241	207	37	163	263	259.1411042944785	155	4	0	36	2	27	26
ENSMUSP00000027603-mafft-cds.fa	151	94	65.35761589403974	114	11	95	0	0	94	94	0	56	94	93.32142857142857	52	2	0	12	0	5	5
ENSMUSP00000027615-mafft-cds.fa	187	501	469.59893048128345	187	0	22	3	5	379	376	4	165	497	483.41212121212124	165	0	0	7	5	375	374
ENSMUSP00000027623-mafft-cds.fa	186	57	55.66129032258065	66	23	9	0	0	57	57	0	177	57	57.0	63	20	0	12	0	0	0
ENSMUSP00000027629-mafft-cds.fa	188	339	261.7340425531915	186	1	92	0	0	339	323	18	96	321	299.8333333333333	94	1	0	4	0	254	254
ENSMUSP00000027643-mafft-cds.fa	162	27	27.0	52	18	0	4	0	0	0	0	162	27	27.0	52	18	0	4	0	0	0
ENSMUSP00000027655-mafft-cds.fa	188	393	352.97340425531917	188	0	43	0	1	393	385	8	145	385	376.1862068965517	145	0	0	21	0	114	110
ENSMUSP00000027667-mafft-cds.fa	188	493	476.23936170212767	186	1	5	12	0	312	311	0	183	493	479.62841530054646	181	1	0	14	0	312	311
ENSMUSP00000027682-mafft-cds.fa	188	484	384.4414893617021	186	1	103	0	0	484	481	4	85	480	468.8705882352941	83	1	0	37	0	182	181
ENSMUSP00000027684-mafft-cds.fa	188	142	109.88829787234043	157	13	88	0	0	142	127	17	100	125	124.95	81	8	0	27	0	0	0
ENSMUSP00000027687-mafft-cds.fa	188	147	130.85106382978722	182	3	59	0	0	147	145	0	129	147	144.4418604651163	125	2	0	15	0	17	15
ENSMUSP00000027688-mafft-cds.fa	188	228	206.11702127659575	186	1	47	0	1	169	168	0	141	228	220.29787234042553	139	1	0	15	0	79	78
ENSMUSP00000027693-mafft-cds.fa	188	180	156.7872340425532	186	1	71	0	4	180	178	0	117	180	177.2136752136752	117	0	0	11	4	27	25
ENSMUSP00000027696-mafft-cds.fa	188	364	348.04787234042556	185	1	8	1	10	298	293	4	180	360	351.35	177	1	0	3	9	151	148
ENSMUSP00000027697-mafft-cds.fa	188	411	321.95212765957444	188	0	84	0	0	411	375	43	104	368	351.34615384615387	104	0	0	13	0	237	236
ENSMUSP00000027706-mafft-cds.fa	176	732	663.4261363636364	176	0	35	0	1	732	729	0	141	732	718.5531914893617	141	0	0	60	1	188	185
ENSMUSP00000027726-mafft-cds.fa	188	296	271.3351063829787	188	0	28	0	0	296	296	0	160	296	283.98125	160	0	0	2	0	250	250
ENSMUSP00000027727-mafft-cds.fa	187	244	202.8235294117647	178	4	71	0	1	244	244	0	116	244	229.23275862068965	107	4	0	1	0	170	170
ENSMUSP00000027740-mafft-cds.fa	188	176	146.64361702127658	182	3	65	0	0	176	175	0	123	176	165.3170731707317	117	3	0	20	0	87	86
ENSMUSP00000027741-mafft-cds.fa	188	449	425.31382978723406	186	1	10	0	7	362	358	4	178	445	429.57865168539325	176	1	0	1	7	267	265
ENSMUSP00000027743-mafft-cds.fa	187	118	108.7379679144385	141	15	39	0	0	118	118	0	148	118	118.0	104	14	0	25	0	0	0
ENSMUSP00000027748-mafft-cds.fa	188	111	94.70212765957447	156	13	38	0	0	111	111	22	150	89	88.92666666666666	128	9	0	6	0	2	2
ENSMUSP00000027752-mafft-cds.fa	188	1088	1011.6117021276596	188	0	13	0	0	1017	1017	0	175	1088	1027.8457142857144	175	0	0	0	0	899	899
ENSMUSP00000027766-mafft-cds.fa	188	470	423.5	186	1	20	3	1	386	382	44	168	426	417.0357142857143	166	1	1	18	1	268	266
ENSMUSP00000027768-mafft-cds.fa	188	951	895.6968085106383	188	0	4	5	1	808	783	21	184	930	899.3641304347826	184	0	0	5	1	786	780
ENSMUSP00000027769-mafft-cds.fa	188	272	201.13297872340425	178	5	103	3	5	220	204	17	85	255	243.38823529411764	83	1	0	23	4	58	53
ENSMUSP00000027775-mafft-cds.fa	186	51	48.75268817204301	132	23	16	0	0	51	51	0	170	51	50.99411764705882	122	21	0	4	0	0	0
