sample	num alns	num gappy
>Notomys_fuscus_M22830	900	0
>Notomys_cervinus_M22857	896	0
>Notomys_aquilo_M-32455	894	0
>Notomys_alexis_U1308	900	0
>Niviventer_rapit_LSUMZ38196	894	0
>Niviventer_lepturus_JAE4746	898	0
>Niviventer_bukit_LSUMZ38136	904	0
>Nesokia_indica_ABTC117074	891	0
>Myomyscus_verreauxii_MNHN1999102	894	0
>Mylomys_dybowskii_MNHN1997072	895	0
>Musseromys_anacuao_FMNH209523	902	0
>Mus_spretus_10460X4	896	0
>Mus_spicilegus_10460X11	889	0
>Mus_pahari_10460X1	892	0
>Mus_musculus-reference_10460X5	903	0
>Mus_musculus-musculus_10460X14	900	0
>Mus_musculus-domesticus_10460X15	902	0
>Mus_musculus-castaneus_10460X7	901	0
>Mus_minutoides_10460X2	899	0
>Mus_macedonicus_10460X12	902	0
>Mus_cookii_10460X3	901	0
>Mus_cervicolor_10460X10	903	0
>Mus_caroli_10460X9	897	0
>Mirzamys_louiseae_ABTC133754	902	0
>Microhydromys_richardsoni_ANWCM35851	901	0
>Micaelemys_namaquensis_MNHN1987009	901	0
>Mesembriomys_macrurus_ABTC7337	898	0
>Mesembriomys_gouldii_ABTC7449	898	0
>Melomys_rufescens_ABTC44798	901	0
>Melasmothrix_naso_Z21808	902	0
>Maxomys_surifer_JAE3632	900	0
>Maxomys_musschenbroekii_sample1	869	0
>Mastomys_natalensis_T4162	900	0
>Mastacomys_fuscus_M13957	902	0
>Margaretamys_parvus_NMVZ21833	906	0
>Margaretamys_christinae_TMar1	900	0
>Mammelomys_lanosus_ABTC47208	901	0
>Mallomys_rothschildi_ABTC47402	896	0
>Malacomys_longipes_TCD4253	898	0
>Macruromys_major_ABTC43909	897	0
>Lorentzimys_nouhuysi_ABTC-46314	899	0
>Lophiomys_imhausi_UM5152	861	0
>Limnomys_sibuanus_FMNH147948	900	0
>Leptomys_elegans_ABTC45741	899	0
>Leporillus_conditor_ABTC13335	871	0
>Lenomys_meyeri_LSUMZ39079	900	0
>Lemniscomys_striatus_TCD4711	900	0
>Leggadina_lakedownensis_WAMM21623	896	0
>Leggadina_forresti_WAMM62323	898	0
>Kadarsanomys_sodyi_MZB-Sample	893	0
>Hyorhinomys_stuempkei_JAE4661	896	0
>Hyomys_goliath_ABTC42697	904	0
>Hylomyscus_vulcanorum_TCD4382	898	0
>Hylomyscus_stella_LSUMZ37742	905	0
>Hydromys_sp-nov_YS391	900	0
>Hydromys_chrysogaster_Z5248	871	0
>Hybomys_univittatus_TCD4026	892	0
>Hybomys_planifrons_R24117	898	0
>Hybomys_lunaris_LSUMZ37734	896	0
>Heimyscus_fumosus_FMNH167810	897	0
>Halmaheramys_bokimekot_33262-WD225	898	0
>Haeromys_minahassae_JAE4996	894	0
>Grammomys_dryas_LSUMZ37716	897	0
>Gracilimus_radix_Z08508	904	0
>Genus_sp-nov_NMVZ21816	902	0
>Eropeplus_canus_NMVZ21733	896	0
>Echiothrix_centrosa_Z27993	893	0
>Dephomys_defua_MNHNR24062	900	0
>Dasymys_montanus_FMNH144389	900	0
>Dasymys_incomtus_LSUMZ37702	895	0
>Crunomys_celebensis_Z21894	902	0
>Crossomys_moncktoni_ABTC46614	904	0
>Crateromys_heaneyi_KU165014	902	0
>Conilurus_penicillatus_M14056	902	0
>Conilurus_albipes_NMV-c7585	899	0
>Colomys_goslingi_TCD4175	900	0
>Coccymys_ruemmleri_ABTC49489	905	0
>Chrotomys_whiteheadi_KU168311	897	0
>Chrotomys_mindorensis_JAE520	901	0
>Chiruromys_vates_ABTC43096	902	0
>Chiropodomys_gliroides_Z25153	898	0
>Carpomys_melanurus_FMNH198723	903	0
>Bunomys_torajae_NMVZ21736	900	0
>Bunomys_chrysocomus_JAE4867	904	0
>Bunomys_andrewsi_sample1	852	0
>Bullimus_bagobus_JAE1712	898	0
>Berylmys_bowersi_ABTC116431	900	0
>Batomys_russatus_KU165776	895	0
>Bandicota_indica_ABTC119185	892	0
>Arvicanthus_niloticus_MNHN1999201	899	0
>Arvicanthus_neumanni_FMNH158037	892	0
>Archboldomys_luzonensis_EAR1826	902	0
>Apomys_lubangensis_JAE169	901	0
>Apodemus_sylvaticus_SMG3823	899	0
>Anonymomys_mindorensis_FMNH2222010	903	0
>Anisomys_imitator_ABTC45107	901	0
>Aethomys_nyikae_FMNH196708	904	0
>Aethomys_hindei_MVZ196257	903	0
>Rattus_leucopus_sample1	867	0
>Pseudomys_calabyi_U4324	899	0
>Mus_platythrix_10460X13	888	0
>Berylmys_mackenziei_ABTC116402	892	0
>Lophuromys_woosnami_LSUMZ37793	865	0
>Leporillus_apicalis_C90	858	0
