sample	num alns	num gappy
>Chiropodomys_gliroides_Z25153	861	0
>Chiromyscus_chiropus_ABTC69097	864	0
>Carpomys_melanurus_FMNH198723	876	0
>Bunomys_torajae_NMVZ21736	867	0
>Bunomys_chrysocomus_JAE4867	866	0
>Bunomys_andrewsi_sample1	805	0
>Bullimus_bagobus_JAE1712	861	0
>Berylmys_mackenziei_ABTC116402	854	0
>Berylmys_bowersi_ABTC116431	872	0
>Batomys_russatus_KU165776	870	0
>Bandicota_indica_ABTC119185	863	0
>Arvicanthus_niloticus_MNHN1999201	866	0
>Archboldomys_luzonensis_EAR1826	861	0
>Apomys_lubangensis_JAE169	860	0
>Anonymomys_mindorensis_FMNH2222010	871	0
>Pseudomys_fumeus_ABTC08168	863	0
>Uromys_caudimaculatus_DT10Uc01	871	0
>Xenuromys_barbatus_ABTC129204	874	0
>Vandeleuria_oleracea_ABTC116404	864	0
>Thallomys_paedulcus_FMNH158089	868	0
>Taeromys_callitrichus_LSUMZ37153	869	0
>Solomys_salebrosus_ABTC64864	865	0
>Rattus_praetor_sample1	802	0
>Rattus_lutreolus_sample2	844	0
>Rattus_leucopus_sample1	823	0
>Pseudomys_patrius_JM10865	856	0
>Pseudomys_johnsoni_ABTC08053	858	0
>Pseudomys_hermannsburgensis_ABTC08067	853	0
>Pseudomys_bolami_ABTC107389	861	0
>Pithecheir_melanurus_LSUMZ38198	874	0
>Notomys_longicaudatus_C6278	753	0
>Notomys_cervinus_M22857	856	0
>Notomys_aquilo_M-32455	859	0
>Notomys_amplus_NMV-C512	770	0
>Notomys_alexis_U1308	856	0
>Myomyscus_verreauxii_MNHN1999102	871	0
>Mus_pahari_10460X1	859	0
>Maxomys_musschenbroekii_sample1	830	0
>Mastomys_natalensis_T4162	869	0
>Lophiomys_imhausi_UM5152	842	0
>Leporillus_apicalis_C90	835	0
>Genus_sp-nov_NMVZ21816	872	0
>Chiruromys_vates_ABTC43096	873	0
>Taeromys_celebensis_NMVZ20637	874	0
>Notomys_macrotis_ZD-1841-1167	297	0
